balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc,Outlier_CBLOF,Outlier_IF,KMeans_label,labels_hierarchical_3c,labels_hierarchical_9c,PowTrUMAT,PCA1,PCA2,PCA3
448.190189,1687.29,0.0,1687.29,1.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,11500.0,12.0,1464.000198,261.032083,0.166667,0,0,2,1,7,2,0.0006597320817176006,-0.6747985562519365,-14.610807471762927
11.4334,250.0,0.0,250.0,0.090909,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1800.0,12.0,1445.844749,84.417079,0.0,0,0,2,0,1,5,-0.0013082631337691668,-3.0282828784177798,-10.208749800879769
1389.085585,0.0,2773.573526,0.0,1.0,0.0,0.0,0.0,0.0,0.75,14.0,0.0,2000.0,12.0,2100.404477,353.421122,0.0,0,0,1,0,1,6,-0.0006993180590259168,14.256685524239181,5.791941654972904
1522.680962,0.0,272.151183,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,3.0,0.0,6500.0,12.0,592.120457,374.842938,0.0,0,0,2,0,8,3,-0.0007288566622790699,2.41279932340956,-7.126138127197183
198.815177,247.5,0.0,0.0,1.0,247.5,0.166667,0.0,0.166667,0.0,0.0,3.0,4000.0,12.0,283.50846,249.33582400000003,0.0,0,0,2,0,8,3,-0.0007408476948646931,-2.37101347594681,-5.208517032144165
967.177679,208.4,0.0,0.0,1.0,208.4,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,12.0,431.402414,846.724721,0.0,0,0,2,0,1,1,-0.0009087778861284109,-2.9490334881325024,3.524084088524657
175.341651,1508.9,0.0,1252.36,0.818182,256.54,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,12.0,1884.227778,136.639824,1.0,0,0,2,0,8,3,0.00024963335078889937,-8.804055823126768,-8.760490845786329
14.143579,175.98,0.0,0.0,0.875,175.98,0.875,0.0,0.75,0.0,0.0,7.0,1500.0,8.0,171.928796,111.573318,1.0,0,0,2,0,1,4,-0.0006466802366090078,-9.897401480099065,4.431451039089154
4994.9572530000005,0.0,2539.708186,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,7.0,0.0,6400.0,12.0,1107.9884880000002,1242.754558,0.0,0,0,1,0,4,6,-0.00032874962583051955,12.555583693053254,0.4345840706199299
572.838755,442.23,0.0,339.64,1.0,102.59,1.0,1.0,0.4444439999999999,0.0,0.0,40.0,600.0,9.0,407.914418,416.727752,0.0,0,0,2,0,1,4,2.0007641161087293e-05,-8.071632890855057,7.215578187444132
295.68057200000004,0.0,497.548257,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,2200.0,12.0,1676.131231,176.822347,0.0,0,0,2,0,1,7,-0.0011058007761037898,1.8046122915372798,-0.45723977911550073
13.99841,94.86,0.0,0.0,0.857143,94.86,0.857143,0.0,0.714286,0.0,0.0,6.0,1500.0,7.0,68.323361,104.264949,0.4,0,0,2,0,1,4,-0.0008302240894347804,-7.613272474852178,5.781839245507992
406.939907,2615.18,0.0,2615.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,76.0,4300.0,12.0,5296.640171,2773.819516,0.75,0,0,0,0,8,0,0.001949478042307609,-7.531426818319271,-4.540380005841459
614.263149,408.93,0.0,74.8,0.727273,334.13,0.5,0.083333,0.5,0.0,0.0,10.0,9000.0,12.0,2161.153147,312.343947,0.0,0,0,2,1,7,2,0.00020822869124057053,-1.4161497700755588,-10.506486891601302
951.061932,1699.87,0.0,1262.04,1.0,437.83,1.0,0.666667,0.75,0.0,0.0,31.0,1800.0,12.0,2096.121508,306.046439,0.083333,0,0,2,0,1,1,0.00040601895235874017,-8.436876951318805,6.610814395698915
7283.579076000001,209.07,7545.629864,209.07,1.0,0.0,0.083333,0.083333,0.0,0.333333,9.0,1.0,11500.0,12.0,1543.541917,2818.721047,0.0,0,0,1,1,3,2,0.0006222439795031032,21.57412722783898,-3.238168771968602
114.297852,994.54,0.0,249.54,0.909091,745.0,0.833333,0.333333,0.75,0.0,0.0,18.0,1000.0,12.0,1099.568918,163.756802,0.4444439999999999,0,0,2,0,1,5,-0.0001314985131742904,-9.409161613007097,5.429760518273979
1223.783946,135.24,0.0,0.0,1.0,135.24,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,12.0,328.934771,678.3365190000001,0.0,0,0,2,0,1,1,-0.00045001536235987454,-6.978383087788631,10.337110787459716
1024.761905,77.99,0.0,77.99,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,12.0,555.23373,303.743033,0.0,0,0,2,0,1,1,-0.0010208236179781631,-1.533838201253177,-0.09991745484631083
74.34204,724.52,0.0,200.0,1.0,524.52,1.0,0.083333,1.0,0.0,0.0,13.0,4000.0,12.0,529.362717,189.362616,0.916667,0,0,2,0,8,3,0.00015349712122761448,-11.201467319861429,0.8287702146116038
661.1353230000001,568.81,618.55338,141.69,1.0,427.12,0.75,0.083333,0.666667,0.166667,2.0,10.0,1700.0,12.0,239.759567,208.2926,0.0,0,0,2,0,1,1,-0.0004900589931171954,-3.346856539212116,7.911552339940238
379.198083,40.0,0.0,0.0,1.0,40.0,0.166667,0.0,0.166667,0.0,0.0,3.0,2900.0,12.0,224.790156,212.520426,0.0,0,0,2,0,1,1,-0.0010343076687183265,-2.0073447909245195,0.16596281004815827
258.54140099999995,2260.29,0.0,2088.59,1.0,171.7,0.916667,0.75,0.416667,0.0,0.0,18.0,1800.0,12.0,1268.746941,206.78448,0.6,0,0,2,0,1,5,0.00032665855707934377,-9.498449529762388,1.3979973055535941
3120.738718,0.0,6125.592369,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,12.0,0.0,4800.0,12.0,3040.97074,940.054425,0.2,0,0,1,0,4,6,-0.0002722741697247339,15.03023507999284,0.6476637550038652
5262.745812,0.0,4117.515089,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,12.0,0.0,6500.0,12.0,1224.872705,1214.517778,0.0,0,0,1,0,4,6,-0.0002565643543357182,17.935281326534973,2.769328097941318
10359.45471,12650.0,2781.6822030000003,12650.0,1.0,0.0,0.25,0.25,0.0,0.166667,2.0,10.0,10500.0,12.0,7566.470234,9170.428051,0.0,1,1,0,1,2,2,0.003960802252762822,14.839075421819134,-10.15768964258707
3.229304,190.2,0.0,0.0,0.545455,190.2,0.666667,0.0,0.583333,0.0,0.0,8.0,1500.0,12.0,295.93712400000004,49.3039996,0.0,0,0,2,0,1,5,-0.0008834229489686324,-6.364628589062686,1.1656827981029987
25.840196,277.56,0.0,0.0,1.0,277.56,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,274.150799,176.998221,1.0,0,0,2,0,1,5,-0.00032728777884569903,-11.497183383405517,7.154939540603637
1091.973832,0.0,77.349474,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.0,259.506889,518.930756,0.0,0,0,2,0,1,7,-0.0011930885280650029,0.4985792825962621,0.2506298802567096
6877.284986,687.97,3406.90934,542.97,1.0,145.0,0.416667,0.083333,0.25,0.666667,12.0,11.0,7500.0,12.0,2358.946309,1898.480847,0.0,0,0,1,1,3,2,0.000762758499044331,18.355264889855054,2.7211115963873005
4226.501257,4900.0,980.879554,4900.0,1.0,0.0,0.166667,0.166667,0.0,0.083333,1.0,7.0,10500.0,12.0,615.4509019999999,1637.629006,0.0,0,0,2,1,3,2,0.0010150599787753611,5.381421091513318,-11.431217115321079
6223.173969,0.0,3607.876623,0.0,1.0,0.0,0.0,0.0,0.0,0.25,5.0,0.0,7500.0,12.0,1373.795303,1450.180855,0.0,0,0,1,0,4,6,-0.00019566731843449674,12.672157013668079,-0.7713640023374093
5499.895765,0.0,485.269985,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,6.0,0.0,6000.0,12.0,1445.294493,2703.217084,0.0,0,0,1,0,4,6,-0.0003190663747921394,10.39530723757117,0.7451591574429571
1738.4543030000002,0.0,187.666429,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,7000.0,12.0,500.128525,407.848117,0.0,0,0,2,0,8,3,-0.0006999805823769799,4.20210453111061,-6.371123506015751
2004.298844,1500.0,0.0,1500.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,12.0,675.426241,672.964531,0.0,0,0,2,0,1,1,-0.0006790075205152222,-0.30199888381571116,-1.9593694867509805
116.172752,0.0,1867.994674,0.0,0.1111109999999999,0.0,0.0,0.0,0.0,0.1111109999999999,6.0,0.0,3000.0,9.0,0.0,190.104005,0.0,0,0,2,0,1,4,-0.0014859202167959067,2.148455436033139,-7.69090113575383
4424.767314,0.0,7013.528326000001,0.0,0.833333,0.0,0.0,0.0,0.0,0.666667,13.0,0.0,7000.0,6.0,864.1411,983.378772,0.0,0,0,1,1,3,2,-0.00011258885073069634,22.38867093709929,-0.6551680833058309
16.707289000000003,69.23,0.0,0.0,0.875,69.23,0.875,0.0,0.75,0.0,0.0,7.0,1500.0,8.0,43.829632,111.411433,0.0,0,0,2,0,1,4,-0.0008442355995597845,-6.526942487508916,7.108372751760757
158.878732,738.65,109.368455,0.0,1.0,738.65,0.833333,0.0,0.833333,0.083333,1.0,16.0,7500.0,12.0,899.2372,170.49203500000002,0.166667,0,0,2,0,8,3,0.00010678243607049264,-5.677610274351929,0.5226004026610832
1203.464556,440.0,1472.061257,0.0,1.0,440.0,0.333333,0.0,0.25,0.083333,3.0,4.0,3000.0,12.0,584.787421,267.430198,0.0,0,0,2,0,1,1,-0.0007385150557522308,0.5240427334423213,3.0097315123565447
1064.037564,55.52,0.0,0.0,0.9,55.52,0.4,0.0,0.3,0.0,0.0,4.0,4000.0,10.0,2427.690302,717.7470139999999,0.0,0,0,2,0,8,4,-0.0005940539481048272,-2.0453189934147837,-4.06481966451928
5938.788939,3394.94,0.0,1705.78,1.0,1689.16,1.0,0.833333,0.916667,0.0,0.0,59.0,12000.0,12.0,1367.537734,1374.956496,0.0,0,0,0,1,3,2,0.0027415511846678106,-1.4265774438955448,2.0450249027275236
954.260731,611.08,0.0,567.32,1.0,43.76,0.833333,0.666667,0.083333,0.0,0.0,14.0,3500.0,12.0,795.002019,189.893901,0.0,0,0,2,0,1,1,-0.00022166311658304046,-4.6735408527182125,1.3398324276594493
1036.595935,0.0,193.738137,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.0,274.653536,327.072615,0.0,0,0,2,0,1,7,-0.00119627816759656,0.5152901742537748,0.12321274298246847
599.044829,6528.65,0.0,4859.87,1.0,1668.78,1.0,1.0,1.0,0.0,0.0,113.0,12000.0,12.0,5779.079513000001,176.295409,1.0,0,0,0,1,2,2,0.003974575320174377,-10.837041658327543,-3.960405264843471
29.929842,259.59,0.0,0.0,0.272727,259.59,0.166667,0.0,0.166667,0.0,0.0,3.0,2500.0,12.0,682.334296,175.624776,1.0,0,0,2,0,1,5,-0.0010352256106979651,-6.855435759584877,-9.36662713181894
1225.201454,1842.64,0.0,1842.64,1.0,0.0,0.583333,0.583333,0.0,0.0,0.0,8.0,1200.0,12.0,2326.8460600000003,996.543357,0.0,0,0,2,0,1,1,-0.00015830576372228918,-3.4615574676665775,-0.05485102368676799
20.700474,94.98,0.0,0.0,0.857143,94.98,0.857143,0.0,0.714286,0.0,0.0,6.0,1000.0,7.0,86.16753,104.771473,0.5,0,0,2,0,1,4,-0.0008337197489109627,-8.045836701850318,5.762959762075178
230.823876,1842.33,0.0,0.0,1.0,1842.33,0.916667,0.0,0.833333,0.0,0.0,12.0,3000.0,12.0,1651.128297,174.020429,0.333333,0,0,2,0,8,3,0.00027749504891195695,-9.221079537292225,2.751604785239933
219.885039,1857.17,0.0,1367.65,1.0,489.52,0.75,0.166667,0.583333,0.0,0.0,16.0,1800.0,12.0,630.186926,210.086007,0.0,0,0,2,0,1,1,-0.00018171863787400843,-6.724832396179263,5.009495807518914
662.691336,0.0,967.59402,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4.0,0.0,1200.0,12.0,107.916464,291.705634,0.0,0,0,2,0,1,7,-0.00119872650271426,2.4688266786417885,1.0559148715551083
879.1909210000001,45.65,1246.223848,45.65,1.0,0.0,0.083333,0.083333,0.0,0.166667,2.0,1.0,1200.0,12.0,1589.980022,439.870516,0.1,0,0,2,0,1,7,-0.001003809797166125,1.9797203987339171,0.5039887099734739
2336.363625,924.19,432.263451,0.0,1.0,924.19,1.0,0.0,1.0,0.166667,2.0,48.0,2500.0,12.0,874.5890449999999,845.447604,0.0,0,0,2,0,1,1,0.00019137487045688245,-4.711693332733817,13.280951418646229
2893.135916,0.0,1188.1274039999998,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4.0,0.0,4000.0,12.0,877.652143,928.776392,0.0,0,0,2,0,1,7,-0.0009173463726477409,5.316044479116538,0.5303104451047136
2872.7986140000003,27.16,2692.777044,0.0,1.0,27.16,0.083333,0.0,0.083333,0.416667,15.0,1.0,5000.0,12.0,507.240956,1102.034141,0.0,0,0,1,0,1,6,-0.0005152823695542752,12.286787449586758,4.854166582042318
1186.928037,2178.0,0.0,1546.5,1.0,631.5,1.0,1.0,0.333333,0.0,0.0,28.0,7000.0,12.0,2565.252377,300.082054,0.0,0,0,0,0,8,0,0.0014740491141681368,-5.084984008526023,-2.914565164726327
25.72535,150.48,0.0,0.0,0.363636,150.48,0.25,0.0,0.25,0.0,0.0,3.0,2500.0,12.0,558.52387,200.77995,0.0,0,0,2,0,1,5,-0.0011556433354069572,-3.850051863490358,-4.977056748297228
107.452196,1196.35,0.0,945.79,1.0,250.56,1.0,1.0,0.5,0.0,0.0,37.0,5500.0,12.0,1597.772035,174.857103,0.5,0,0,0,0,8,0,0.0012773084426066612,-8.360355234265866,-2.2252088926688574
1639.513143,1225.0,0.0,651.0,1.0,574.0,1.0,0.583333,1.0,0.0,0.0,24.0,1900.0,12.0,1467.532097,1476.718269,0.0,0,0,2,0,1,1,0.0003068469298906268,-7.807625221419903,9.800795811274936
746.9786,2341.08,0.0,1953.84,1.0,387.24,1.0,0.416667,1.0,0.0,0.0,59.0,2000.0,12.0,736.002618,241.954677,0.0,0,0,0,0,1,0,0.0010872766427695976,-8.394233744843154,10.113767260047117
2089.451704,1256.49,1381.853089,879.61,1.0,376.88,0.666667,0.583333,0.5,0.166667,2.0,32.0,2500.0,12.0,637.044684,1072.394817,0.090909,0,0,2,0,1,1,0.000153744792160177,-2.1616952227080866,6.420567577968056
44.687434,679.0,0.0,620.0,0.454545,59.0,0.333333,0.083333,0.166667,0.0,0.0,5.0,3750.0,12.0,717.9274360000001,80.817599,0.3,0,0,2,0,8,3,-0.0006644152204232645,-5.053898690956549,-11.359649265713378
5.260527,263.16,0.0,0.0,0.272727,263.16,0.416667,0.0,0.333333,0.0,0.0,7.0,6000.0,12.0,385.107859,43.89699,0.2,0,0,2,0,8,3,-0.0006811261405633717,-5.260578682869882,-11.742680217794726
1392.814234,845.51,0.0,773.17,1.0,72.34,0.416667,0.333333,0.083333,0.0,0.0,7.0,1700.0,12.0,622.228025,451.616978,0.0,0,0,2,0,1,1,-0.0005905692031017023,-2.7891240155557377,0.8522795495380489
177.556406,2228.35,0.0,1600.99,0.818182,627.36,0.75,0.666667,0.583333,0.0,0.0,29.0,12000.0,12.0,1842.340524,110.44378,0.454545,0,0,0,1,7,2,0.001810149940900624,-4.279915058527831,-11.199031705699698
4663.032241,1325.31,0.0,1325.31,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,4500.0,12.0,2064.110786,6004.094182,0.0,0,0,2,0,4,3,-2.840595249298456e-05,2.3749049921243004,0.0019306579398955736
32.71168,350.0,0.0,0.0,0.454545,350.0,0.416667,0.0,0.333333,0.0,0.0,6.0,3000.0,12.0,421.815239,178.406886,1.0,0,0,2,0,1,5,-0.0007987656732263844,-7.955009291942737,-5.590042811184884
4779.786334,1470.24,4962.936839,882.78,1.0,587.46,1.0,0.416667,1.0,0.666667,33.0,29.0,7000.0,12.0,4760.677367,1393.490557,0.0,0,0,1,0,4,6,0.0013865170566455696,16.603527272269453,15.210818552824653
2772.790822,337.98,198.185224,0.0,1.0,337.98,1.0,0.0,1.0,0.416667,7.0,45.0,3000.0,12.0,1043.396353,1046.955311,0.0,0,0,2,0,1,1,8.128625108564986e-05,-0.11727286216871596,14.729114229266996
1504.980887,322.81,0.0,184.71,1.0,138.1,0.583333,0.416667,0.5,0.0,0.0,15.0,1600.0,12.0,467.652307,644.070346,0.0,0,0,2,0,1,1,-0.00042072804404044917,-4.657048082971068,4.907708079214165
788.425212,94.38,1461.675329,32.08,1.0,62.3,0.166667,0.083333,0.166667,0.5,10.0,3.0,2500.0,12.0,1593.278155,401.341447,0.0,0,0,1,0,1,6,-0.000585846171202319,7.892603269926088,5.053859495281215
313.387813,3608.88,0.0,2124.75,1.0,1484.13,1.0,0.75,0.75,0.0,0.0,37.0,15000.0,12.0,2419.651857,182.527745,1.0,0,0,0,1,7,2,0.0026836450794656087,-7.363264199785284,-10.027512269758738
170.617046,350.0,0.0,350.0,0.727273,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,12.0,828.8943,175.629153,0.1428569999999999,0,0,2,0,1,5,-0.001052805105592847,-2.303179724341311,-4.948233782525903
204.166295,2630.52,0.0,1769.34,1.0,861.18,1.0,0.75,0.916667,0.0,0.0,96.0,4000.0,12.0,2534.005357,176.114115,0.916667,0,0,0,0,8,0,0.002099889410564366,-12.850860901743467,1.9412023625622805
231.108995,440.0,0.0,0.0,1.0,440.0,0.916667,0.0,0.916667,0.0,0.0,22.0,4000.0,12.0,554.116542,185.091037,0.0,0,0,2,0,8,3,-7.379879257328089e-05,-7.500547907643646,3.0765011715297264
14.871714,62.7,0.0,62.7,0.545455,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,12.0,125.780361,164.51988300000002,0.0,0,0,2,0,1,5,-0.001232152978492625,-2.3006980630535905,-5.918278319123279
42.443032,0.0,433.039278,0.0,0.272727,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2400.0,12.0,655.9425259999999,26.057675,0.1428569999999999,0,0,2,0,1,5,-0.0013632390974691818,-1.3191164694044921,-8.396337998757073
16.742181,320.0,0.0,0.0,0.545455,320.0,0.5,0.0,0.416667,0.0,0.0,6.0,2500.0,12.0,559.7133690000001,65.55455699999999,0.25,0,0,2,0,1,5,-0.0008672619950712435,-5.935870873558564,-1.721496967316374
15.523256,0.0,357.184643,0.0,0.454545,0.0,0.0,0.0,0.0,0.416667,12.0,0.0,500.0,12.0,213.153735,70.79745799999999,0.090909,0,0,2,0,1,5,-0.0013841276534317182,4.6224087148240365,-1.872703663866136
889.955252,40.0,3124.247282,40.0,1.0,0.0,0.083333,0.083333,0.0,0.416667,8.0,1.0,3000.0,12.0,977.156313,244.338227,0.083333,0,0,1,0,1,6,-0.0006641564823430631,8.633980365362621,2.6828949238845397
20.260716,110.5,0.0,0.0,0.833333,110.5,0.666667,0.0,0.5,0.0,0.0,4.0,1500.0,6.0,161.476789,65.936751,0.5,0,0,2,0,1,4,-0.0009800402708631322,-6.598823237920088,3.3734358405178724
7907.725211,1685.19,8253.390661,1552.31,1.0,132.88,0.833333,0.75,0.166667,0.416667,14.0,27.0,18500.0,12.0,19841.25737,2025.836483,0.090909,1,1,1,1,6,2,0.0031823125724474034,24.90975160295656,-9.986944540171198
4.054657,264.02,0.0,264.02,0.727273,0.0,0.25,0.25,0.0,0.0,0.0,4.0,7000.0,12.0,274.692435,55.27208100000001,0.1111109999999999,0,0,2,0,8,3,-0.000589662394175297,-2.759112388221257,-11.152210260023761
2616.764771,72.9,4308.339621,0.0,1.0,72.9,0.555556,0.0,0.4444439999999999,1.0,46.0,5.0,5000.0,9.0,332.345466,772.297613,0.0,0,0,1,0,4,4,-0.00011487955737252262,24.634955712082252,15.761109884930242
1564.3964,1330.0,1906.43522,0.0,0.727273,1330.0,0.416667,0.0,0.416667,0.083333,1.0,6.0,8000.0,12.0,1078.907798,825.485459,0.1428569999999999,0,0,2,1,7,2,0.00035622308717555006,1.2096346473635151,-8.53438295602425
2819.630553,0.0,230.543537,0.0,1.0,0.0,0.0,0.0,0.0,0.25,7.0,0.0,3000.0,12.0,810.389383,1147.376672,0.0,0,0,2,0,1,7,-0.0009694073910762453,5.809475351365174,1.9755742611268279
1306.436456,0.0,309.560735,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,12.0,349.408692,427.330636,0.0,0,0,2,0,1,7,-0.001150252919728449,3.3245526255249644,1.4890961859759513
1393.527992,0.0,1829.287087,0.0,0.818182,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,9000.0,12.0,638.403004,783.207678,0.0,0,0,2,1,7,2,-0.0002904773021837953,5.502489216975999,-13.3226477249834
3770.560441,964.06,5140.287889,260.0,0.875,704.06,0.875,0.125,0.75,0.625,24.0,8.0,6000.0,8.0,565.71913,1241.283569,0.0,0,0,1,0,4,4,0.0003762603228307794,14.405933326509464,12.922225645733992
107.536958,555.0,0.0,0.0,1.0,555.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,6.0,313.879828,48.96697,0.0,0,0,2,0,1,4,-0.0006829697049589263,-7.146079370596825,10.365270489862157
237.669312,259.13,0.0,259.13,1.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2300.0,12.0,2680.635587,2503.374595,0.25,0,0,2,0,1,1,-0.0008567037142694419,-1.2849306504240012,-1.2314472291702476
5941.847384000001,0.0,744.138154,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,7000.0,12.0,1756.829998,2166.204489,0.0,0,0,1,0,4,6,-0.0002597186924366846,8.463308808185431,-1.5572022314429905
220.943665,1833.34,0.0,0.0,1.0,1833.34,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,12.0,1652.755379,176.825347,0.818182,0,0,2,0,1,5,8.884817335626471e-05,-11.161878681100001,7.820417231995994
46.290578,553.18,0.0,0.0,1.0,553.18,0.75,0.0,0.666667,0.0,0.0,13.0,8000.0,12.0,467.565103,149.339136,0.636364,0,0,2,0,8,3,2.133676632665303e-05,-7.499260007398277,-3.1530610204957306
47.722183,440.37,0.0,105.0,0.636364,335.37,0.583333,0.083333,0.5,0.0,0.0,8.0,1200.0,12.0,674.726783,168.430684,0.8,0,0,2,0,1,5,-0.0006639020412782631,-8.562897918112187,-0.9234905483588854
4021.881912,300.1,955.742173,0.0,1.0,300.1,0.333333,0.0,0.25,0.083333,1.0,9.0,6000.0,12.0,1120.837531,1243.924125,0.0,0,0,2,1,7,2,0.00010892456854395644,4.289570185270627,-5.717634631797227
740.382347,1672.35,310.806852,1571.35,1.0,101.0,0.666667,0.5,0.416667,0.25,3.0,15.0,5500.0,12.0,1437.155317,287.831911,0.0,0,0,2,0,8,3,0.00028144977565606924,-1.643997071702908,-2.278862502278577
0.0,125.37,0.0,0.0,0.0,125.37,1.0,0.0,1.0,0.0,0.0,7.0,1500.0,7.0,0.0,90.1146602,0.0,0,0,2,0,1,4,-0.0010079285145674142,-8.955837372399033,1.0100617787385489
1204.187686,674.85,0.0,226.96,1.0,447.89,0.833333,0.166667,0.75,0.0,0.0,11.0,7500.0,12.0,741.8515070000001,285.994556,0.0,0,0,2,0,8,3,0.00010601372988927557,-5.230070150728284,-0.5282513862341799
634.7599730000001,19.91,0.0,0.0,1.0,19.91,0.083333,0.0,0.083333,0.0,0.0,1.0,6000.0,12.0,610.491342,246.804668,0.0,0,0,2,0,8,3,-0.0007455777130263875,-0.7795655498607978,-7.302148578242281
1430.209699,1123.59,0.0,361.0,1.0,762.59,1.0,0.166667,1.0,0.0,0.0,41.0,5000.0,12.0,561.72022,438.620932,0.0,0,0,2,0,8,3,0.00046667144523780744,-7.927779539345112,4.400075355665649
2431.019916,729.82,2555.909872,729.82,0.818182,0.0,0.181818,0.181818,0.0,0.181818,13.0,4.0,3500.0,11.0,46.969049,18924.00199,0.0,1,0,1,0,0,4,-0.0001604425631627719,12.438864378895934,13.684983087527142
4194.033835,2006.87,0.0,420.6,0.727273,1586.27,0.666667,0.083333,0.666667,0.0,0.0,26.0,21000.0,12.0,19714.09728,1479.309409,0.1,1,0,0,1,6,2,0.002966596265467979,6.96565713820093,-15.291012296147352
44.192011,356.0,0.0,356.0,0.454545,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,16500.0,12.0,836.690499,205.907225,0.0,0,0,2,1,7,2,4.0745998318721646e-05,1.8340927058137058,-22.054600547529663
4064.615698,351.0,2412.0422,0.0,1.0,351.0,0.75,0.0,0.666667,0.083333,3.0,9.0,5000.0,12.0,702.9143799999999,2615.222618,0.0,0,0,2,0,4,3,-9.987907114708281e-05,1.8760906492792553,6.614809729528461
1054.417866,0.0,239.097147,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,12.0,323.486669,362.308201,0.0,0,0,2,0,1,7,-0.001183525417220316,1.9170482502273192,0.9105570468019379
3044.269636,93.31,789.6971440000001,93.31,1.0,0.0,0.083333,0.083333,0.0,0.166667,2.0,1.0,3500.0,12.0,670.7199889999999,949.520589,0.0,0,0,2,0,1,7,-0.0008597775377211275,3.946024104406874,0.7512595704041558
3462.47534,0.0,200.125461,0.0,0.909091,0.0,0.0,0.0,0.0,0.416667,5.0,0.0,4500.0,12.0,5709.181577,1535.930262,0.1,0,0,1,0,1,6,-0.000369901658728342,9.1779089596366,0.19078232140778165
2499.228939,217.37,5197.145458,0.0,1.0,217.37,0.833333,0.0,0.666667,0.5,3.0,11.0,10000.0,6.0,360.742975,372.143566,0.0,0,0,1,1,7,2,0.0005800861416777427,10.490894076806555,1.0167271901092805
626.3422559999999,956.64,0.0,360.0,1.0,596.64,0.454545,0.090909,0.363636,0.0,0.0,8.0,7500.0,11.0,2125.953394,222.366993,0.0,0,0,2,0,8,4,-0.00010462211095676053,-2.9019676969114987,-4.714588711176335
3695.634133,0.0,2438.708269,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,8.0,0.0,4000.0,12.0,973.155092,1525.998307,0.0,0,0,1,0,1,6,-0.0005764163374940574,11.395443140781037,3.7396349157329274
1724.2041,8371.19,959.946429,4192.8,1.0,4178.39,1.0,0.5,1.0,0.083333,1.0,87.0,3800.0,12.0,9582.782864,1805.370785,0.25,1,1,0,1,2,2,0.00391857752416271,-6.487398942721008,5.818242881358913
662.022698,280.0,2276.320971,280.0,0.875,0.0,0.125,0.125,0.0,0.25,2.0,1.0,3000.0,8.0,1914.038297,129.180504,0.1428569999999999,0,0,2,0,1,4,-0.0009746371167696343,3.728642877863842,-0.5827239207541125
104.57287,937.56,0.0,630.0,1.0,307.56,0.666667,0.083333,0.666667,0.0,0.0,13.0,6000.0,12.0,870.8746570000001,179.369855,0.583333,0,0,2,0,8,3,2.7311569191341097e-05,-7.483767510072239,-3.2588579636277997
873.6802789999999,2397.05,1657.160669,1072.46,1.0,1324.59,1.0,0.5,0.916667,0.583333,12.0,23.0,2500.0,12.0,2028.986135,297.682079,0.083333,0,0,0,0,8,6,0.001299250326831817,2.3137443284747574,9.287908796894449
122.113869,1105.92,0.0,0.0,1.0,1105.92,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,1105.854643,173.332353,0.666667,0,0,2,0,1,5,-4.504190137861205e-05,-10.470562943518003,7.817491417502152
0.0,12.65,0.0,0.0,0.0,12.65,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,12.0,0.0,78.10755839999999,0.0,0,0,2,0,8,3,-0.0011486325283637925,-3.1775927735620257,-16.466896820157448
